response_id,customer_id,campaign_id,response_type,converted,response_date
R03720,C0625,CAM004,Clicked,False,2024-04-06
R03721,C0135,CAM005,Ignored,False,2024-06-06
R03722,C0053,CAM002,Ignored,False,2024-03-09
R03723,C0680,CAM005,Spam,False,2024-06-14
R03724,C0800,CAM005,Ignored,False,2024-06-08
R03725,C0781,CAM001,Ignored,False,2024-01-17
R03726,C0101,CAM003,Spam,False,2024-03-16
R03727,C0780,CAM002,Clicked,True,2024-03-07
R03728,C0694,CAM001,Opened,True,2024-01-24
R03729,C0397,CAM003,Clicked,False,2024-03-23
R03730,C0931,CAM003,Converted,False,2024-03-13
R03731,C0180,CAM004,Opened,True,2024-04-10
R03732,C0622,CAM001,Ignored,False,2024-01-17
R03733,C0012,CAM002,Ignored,False,2024-02-16
R03734,C0236,CAM004,Clicked,False,2024-04-17
R03735,C0864,CAM003,Opened,False,2024-03-22
R03736,C0279,CAM003,Clicked,False,2024-03-30
R03737,C0027,CAM005,Clicked,False,2024-05-31
R03738,C0487,CAM004,Spam,False,2024-04-17
R03739,C0026,CAM001,Converted,False,2024-01-25
R03740,C0468,CAM005,Opened,True,2024-06-04
R03741,C0922,CAM002,Spam,False,2024-02-12
R03742,C0531,CAM004,Ignored,True,2024-04-06
R03743,C0829,CAM005,Converted,False,2024-06-11
R03744,C0108,CAM002,Ignored,False,2024-03-02
R03745,C0373,CAM005,Spam,True,2024-05-25
R03746,C0800,CAM005,Ignored,False,2024-05-28
R03747,C0944,CAM002,Clicked,False,2024-02-14
R03748,C0735,CAM005,Spam,False,2024-06-02
R03749,C0840,CAM002,Spam,False,2024-03-10
R03750,C0189,CAM003,Spam,False,2024-04-01
R03751,C0352,CAM001,Spam,False,2024-01-25
R03752,C0997,CAM002,Ignored,False,2024-02-19
R03753,C0176,CAM005,Ignored,False,2024-06-08
R03754,C0001,CAM001,Ignored,False,2024-01-27
R03755,C0993,CAM001,Opened,True,2024-02-13
R03756,C0304,CAM004,Ignored,True,2024-04-28
R03757,C0258,CAM003,Ignored,False,2024-03-20
R03758,C0389,CAM003,Opened,False,2024-03-24
R03759,C0572,CAM005,Opened,False,2024-05-31
R03760,C0421,CAM002,Converted,False,2024-02-20
R03761,C0211,CAM003,Spam,False,2024-03-15
R03762,C0526,CAM005,Clicked,True,2024-05-31
R03763,C0761,CAM001,Spam,False,2024-02-01
R03764,C0027,CAM003,Converted,False,2024-03-15
R03765,C0591,CAM001,Spam,True,2024-02-02
R03766,C0822,CAM002,Opened,True,2024-02-18
R03767,C0344,CAM005,Opened,False,2024-05-25
R03768,C0440,CAM004,Converted,False,2024-04-09
R03769,C0496,CAM004,Ignored,False,2024-04-17
R03770,C0963,CAM004,Converted,True,2024-04-08
R03771,C0011,CAM002,Converted,False,2024-02-15
R03772,C0134,CAM002,Clicked,False,2024-02-19
R03773,C0386,CAM004,Opened,True,2024-04-12
R03774,C0452,CAM004,Clicked,False,2024-04-23
R03775,C0576,CAM001,Converted,True,2024-01-25
R03776,C0366,CAM001,Converted,True,2024-02-12
R03777,C0673,CAM005,Opened,True,2024-05-30
R03778,C0743,CAM004,Converted,True,2024-04-28
R03779,C0880,CAM005,Converted,False,2024-06-17
R03780,C0721,CAM001,Spam,True,2024-02-14
R03781,C0022,CAM002,Converted,False,2024-03-10
R03782,C0246,CAM002,Clicked,False,2024-02-22
R03783,C0331,CAM002,Spam,True,2024-02-21
R03784,C0773,CAM001,Ignored,False,2024-01-27
R03785,C0438,CAM004,Clicked,False,2024-04-27
R03786,C0568,CAM005,Opened,False,2024-05-26
R03787,C0267,CAM003,Ignored,True,2024-03-30
R03788,C0493,CAM002,Spam,False,2024-02-28
R03789,C0840,CAM005,Spam,False,2024-06-12
R03790,C0803,CAM004,Spam,False,2024-04-04
R03791,C0704,CAM005,Spam,True,2024-06-09
R03792,C0466,CAM005,Spam,False,2024-06-05
R03793,C0246,CAM005,Opened,True,2024-06-10
R03794,C0462,CAM001,Spam,True,2024-02-06
R03795,C0136,CAM003,Ignored,False,2024-03-16
R03796,C0471,CAM003,Ignored,True,2024-03-12
R03797,C0829,CAM005,Spam,False,2024-05-24
R03798,C0109,CAM003,Opened,False,2024-03-14
R03799,C0713,CAM004,Clicked,False,2024-04-23
R03800,C0593,CAM002,Clicked,True,2024-03-06
R03801,C0297,CAM002,Opened,False,2024-03-08
R03802,C0644,CAM005,Converted,False,2024-05-23
R03803,C0359,CAM004,Clicked,False,2024-04-09
R03804,C0046,CAM001,Spam,True,2024-02-06
R03805,C0657,CAM003,Clicked,False,2024-03-30
R03806,C0230,CAM002,Spam,False,2024-02-18
R03807,C0210,CAM002,Clicked,False,2024-02-14
R03808,C0183,CAM004,Converted,False,2024-04-13
R03809,C0377,CAM001,Converted,False,2024-02-03
R03810,C0078,CAM004,Clicked,False,2024-04-03
R03811,C0974,CAM004,Clicked,True,2024-04-18
R03812,C0933,CAM002,Ignored,True,2024-02-19
R03813,C0481,CAM001,Converted,False,2024-01-17
R03814,C0104,CAM002,Opened,False,2024-03-08
R03815,C0302,CAM002,Clicked,False,2024-02-28
R03816,C0143,CAM004,Converted,False,2024-04-20
R03817,C0087,CAM002,Converted,False,2024-02-14
R03818,C0575,CAM004,Opened,False,2024-04-03
R03819,C0303,CAM002,Ignored,True,2024-02-22
R03820,C0932,CAM005,Converted,True,2024-05-25
R03821,C0983,CAM004,Clicked,True,2024-04-23
R03822,C0975,CAM004,Converted,False,2024-04-12
R03823,C0237,CAM004,Opened,True,2024-04-03
R03824,C0312,CAM002,Spam,False,2024-03-06
R03825,C0630,CAM001,Spam,False,2024-01-23
R03826,C0968,CAM005,Clicked,False,2024-06-10
R03827,C0371,CAM004,Opened,False,2024-04-16
R03828,C0398,CAM001,Ignored,False,2024-02-10
R03829,C0624,CAM003,Opened,False,2024-03-13
R03830,C0581,CAM004,Opened,True,2024-04-20
R03831,C0605,CAM004,Converted,True,2024-04-08
R03832,C0355,CAM005,Opened,False,2024-05-24
R03833,C0771,CAM004,Opened,False,2024-05-01
R03834,C0027,CAM001,Opened,False,2024-02-09
R03835,C0521,CAM003,Converted,False,2024-03-13
R03836,C0276,CAM002,Converted,True,2024-03-07
R03837,C0631,CAM001,Clicked,False,2024-02-14
R03838,C0611,CAM003,Spam,True,2024-03-10
R03839,C0338,CAM002,Converted,True,2024-03-10
R03840,C0385,CAM005,Ignored,False,2024-06-12
R03841,C0375,CAM001,Converted,True,2024-01-18
R03842,C0034,CAM004,Spam,True,2024-04-13
R03843,C0257,CAM003,Ignored,True,2024-03-18
R03844,C0330,CAM004,Ignored,False,2024-05-01
R03845,C0199,CAM004,Clicked,False,2024-04-16
R03846,C0812,CAM003,Converted,False,2024-03-19
R03847,C0241,CAM001,Clicked,False,2024-01-20
R03848,C0805,CAM005,Opened,False,2024-06-02
R03849,C0658,CAM001,Opened,False,2024-02-03
R03850,C0713,CAM002,Ignored,False,2024-03-06
R03851,C0835,CAM002,Clicked,False,2024-02-20
R03852,C0443,CAM005,Converted,False,2024-06-15
R03853,C0717,CAM005,Ignored,False,2024-06-01
R03854,C0490,CAM001,Ignored,False,2024-01-28
R03855,C0326,CAM002,Converted,True,2024-03-08
R03856,C0446,CAM005,Spam,False,2024-05-30
R03857,C0839,CAM002,Opened,False,2024-02-18
R03858,C0729,CAM003,Converted,True,2024-03-17
R03859,C0812,CAM005,Spam,False,2024-06-18
R03860,C0499,CAM005,Opened,True,2024-05-23
R03861,C0828,CAM004,Ignored,False,2024-04-23
R03862,C0456,CAM003,Opened,True,2024-03-06
R03863,C0832,CAM004,Clicked,False,2024-04-10
R03864,C0172,CAM001,Opened,False,2024-02-10
R03865,C0530,CAM003,Opened,False,2024-03-23
R03866,C0924,CAM003,Spam,False,2024-03-16
R03867,C0847,CAM004,Spam,False,2024-04-13
R03868,C0662,CAM005,Ignored,False,2024-06-03
R03869,C0476,CAM002,Ignored,False,2024-02-25
R03870,C0079,CAM005,Converted,False,2024-06-08
R03871,C0448,CAM005,Clicked,True,2024-05-30
R03872,C0495,CAM001,Ignored,False,2024-01-17
R03873,C0701,CAM002,Converted,False,2024-03-07
R03874,C0779,CAM003,Converted,False,2024-03-24
R03875,C0740,CAM001,Converted,False,2024-01-17
R03876,C0211,CAM005,Converted,False,2024-06-03
R03877,C0690,CAM004,Opened,False,2024-04-09
R03878,C0405,CAM005,Opened,False,2024-06-06
R03879,C0297,CAM002,Spam,False,2024-02-25
R03880,C0793,CAM001,Ignored,False,2024-02-04
R03881,C0118,CAM004,Spam,True,2024-04-30
R03882,C0336,CAM004,Clicked,False,2024-04-29
R03883,C0107,CAM005,Spam,False,2024-05-23
R03884,C0757,CAM002,Clicked,True,2024-02-21
R03885,C0283,CAM004,Opened,False,2024-04-02
R03886,C0151,CAM001,Ignored,False,2024-02-04
R03887,C0031,CAM001,Ignored,False,2024-01-22
R03888,C0550,CAM001,Converted,False,2024-02-12
R03889,C0362,CAM002,Clicked,True,2024-02-17
R03890,C0568,CAM003,Opened,False,2024-03-18
R03891,C0961,CAM005,Ignored,False,2024-05-23
R03892,C0686,CAM005,Opened,False,2024-06-15
R03893,C0860,CAM001,Spam,False,2024-02-07
R03894,C0368,CAM002,Opened,False,2024-02-13
R03895,C0032,CAM005,Opened,False,2024-06-06
R03896,C0842,CAM003,Clicked,False,2024-03-13
R03897,C0470,CAM002,Spam,False,2024-03-05
R03898,C0269,CAM004,Opened,True,2024-04-04
R03899,C0292,CAM002,Opened,False,2024-03-10
R03900,C0947,CAM002,Opened,False,2024-02-26
R03901,C0924,CAM003,Converted,True,2024-03-14
R03902,C0512,CAM005,Converted,False,2024-06-07
R03903,C0839,CAM002,Clicked,False,2024-02-26
R03904,C0394,CAM001,Spam,False,2024-01-29
R03905,C0616,CAM005,Clicked,False,2024-06-09
R03906,C0979,CAM002,Opened,False,2024-02-12
R03907,C0296,CAM005,Spam,False,2024-06-10
R03908,C0003,CAM005,Ignored,False,2024-06-05
R03909,C0663,CAM003,Opened,False,2024-03-20
R03910,C0926,CAM005,Converted,True,2024-06-01
R03911,C0643,CAM001,Opened,False,2024-02-02
R03912,C0816,CAM001,Ignored,True,2024-02-14
R03913,C0224,CAM001,Opened,False,2024-01-17
R03914,C0863,CAM005,Opened,False,2024-05-24
R03915,C0689,CAM004,Opened,False,2024-04-06
R03916,C0225,CAM005,Clicked,False,2024-06-16
R03917,C0845,CAM004,Ignored,False,2024-04-03
R03918,C0873,CAM001,Opened,False,2024-01-19
R03919,C0682,CAM004,Opened,False,2024-05-01
R03920,C0675,CAM005,Ignored,False,2024-06-15
R03921,C0252,CAM004,Converted,False,2024-04-27
R03922,C0220,CAM003,Converted,False,2024-03-22
R03923,C0967,CAM004,Ignored,True,2024-04-05
R03924,C0677,CAM003,Converted,True,2024-03-31
R03925,C0034,CAM004,Clicked,True,2024-04-06
R03926,C0134,CAM004,Clicked,False,2024-04-10
R03927,C0850,CAM005,Ignored,False,2024-06-19
R03928,C0064,CAM004,Converted,False,2024-04-15
R03929,C0851,CAM002,Converted,True,2024-03-09
R03930,C0978,CAM004,Ignored,False,2024-04-28
R03931,C0956,CAM001,Spam,True,2024-02-11
R03932,C0615,CAM005,Ignored,True,2024-05-26
R03933,C0227,CAM002,Opened,True,2024-03-04
R03934,C0287,CAM003,Clicked,False,2024-03-31
R03935,C0770,CAM003,Spam,False,2024-03-14
R03936,C0632,CAM002,Spam,False,2024-02-22
R03937,C0404,CAM001,Clicked,True,2024-02-13
R03938,C0101,CAM002,Clicked,False,2024-03-02
R03939,C0736,CAM003,Clicked,True,2024-03-17
R03940,C0768,CAM004,Ignored,False,2024-04-22
R03941,C0006,CAM002,Clicked,False,2024-02-14
R03942,C0648,CAM004,Opened,True,2024-04-14
R03943,C0657,CAM005,Clicked,False,2024-06-10
R03944,C0951,CAM005,Converted,True,2024-06-06
R03945,C0651,CAM002,Converted,False,2024-03-07
R03946,C0658,CAM001,Clicked,False,2024-01-21
R03947,C0916,CAM005,Converted,False,2024-05-21
R03948,C0047,CAM001,Ignored,False,2024-01-17
R03949,C0948,CAM002,Spam,True,2024-03-04
R03950,C0058,CAM003,Converted,False,2024-04-02
R03951,C0462,CAM005,Converted,False,2024-06-08
R03952,C0743,CAM004,Spam,True,2024-04-27
R03953,C0097,CAM001,Spam,False,2024-01-25
R03954,C0353,CAM004,Opened,False,2024-04-22
R03955,C0566,CAM001,Converted,False,2024-01-19
R03956,C0323,CAM003,Ignored,False,2024-03-16
R03957,C0799,CAM004,Spam,False,2024-04-22
R03958,C0803,CAM004,Converted,False,2024-05-01
R03959,C0019,CAM001,Clicked,False,2024-01-19
R03960,C0430,CAM005,Opened,False,2024-06-04
R03961,C0290,CAM004,Spam,True,2024-04-16
R03962,C0572,CAM005,Clicked,False,2024-06-16
R03963,C0263,CAM001,Clicked,False,2024-02-09
R03964,C0109,CAM003,Converted,False,2024-03-11
R03965,C0002,CAM005,Ignored,False,2024-05-31
R03966,C0220,CAM004,Clicked,False,2024-04-11
R03967,C0319,CAM003,Ignored,True,2024-03-25
R03968,C0972,CAM004,Ignored,False,2024-04-12
R03969,C0838,CAM001,Opened,True,2024-02-08
R03970,C0438,CAM002,Ignored,False,2024-02-14
R03971,C0103,CAM005,Spam,False,2024-06-14
R03972,C0535,CAM002,Spam,False,2024-02-17
R03973,C0542,CAM002,Clicked,False,2024-02-17
R03974,C0644,CAM005,Clicked,False,2024-05-31
R03975,C0492,CAM005,Clicked,False,2024-06-06
R03976,C0875,CAM002,Spam,False,2024-02-27
R03977,C0340,CAM003,Ignored,False,2024-04-01
R03978,C0186,CAM004,Spam,False,2024-04-11
R03979,C0694,CAM003,Clicked,False,2024-03-06
R03980,C0697,CAM005,Opened,False,2024-05-21
R03981,C0862,CAM001,Converted,False,2024-01-30
R03982,C0445,CAM004,Ignored,False,2024-04-30
R03983,C0978,CAM004,Opened,False,2024-04-02
R03984,C0579,CAM002,Opened,False,2024-02-14
R03985,C0662,CAM005,Converted,False,2024-05-24
R03986,C0206,CAM001,Clicked,False,2024-01-27
R03987,C0981,CAM001,Opened,True,2024-01-18
R03988,C0557,CAM004,Converted,False,2024-04-25
R03989,C0774,CAM002,Converted,False,2024-02-13
R03990,C0360,CAM003,Ignored,False,2024-04-03
R03991,C0204,CAM003,Spam,False,2024-04-01
R03992,C0001,CAM003,Ignored,False,2024-03-09
R03993,C0885,CAM005,Spam,False,2024-06-09
R03994,C0866,CAM004,Spam,True,2024-04-22
R03995,C0213,CAM002,Opened,False,2024-02-11
R03996,C0424,CAM005,Opened,False,2024-05-25
R03997,C0068,CAM002,Ignored,True,2024-02-29
R03998,C0971,CAM004,Clicked,False,2024-04-22
R03999,C0373,CAM005,Clicked,False,2024-06-06
R04000,C0752,CAM005,Converted,True,2024-05-26
R04001,C0591,CAM001,Opened,False,2024-01-23
R04002,C0800,CAM005,Opened,True,2024-06-13
R04003,C0136,CAM001,Spam,True,2024-02-04
R04004,C0747,CAM001,Opened,False,2024-01-31
R04005,C0911,CAM004,Converted,True,2024-04-07
R04006,C0827,CAM005,Clicked,False,2024-06-08
R04007,C0231,CAM004,Ignored,False,2024-04-27
R04008,C0713,CAM005,Clicked,False,2024-05-30
R04009,C0315,CAM003,Spam,True,2024-04-03
R04010,C0622,CAM003,Ignored,True,2024-03-21
R04011,C0074,CAM004,Spam,True,2024-04-19
R04012,C0988,CAM002,Opened,False,2024-03-09
R04013,C0312,CAM002,Ignored,True,2024-02-26
R04014,C0977,CAM001,Converted,False,2024-01-25
R04015,C0532,CAM002,Spam,False,2024-02-27
R04016,C0284,CAM005,Ignored,False,2024-06-10
R04017,C0393,CAM005,Spam,False,2024-06-19
R04018,C0695,CAM001,Clicked,False,2024-01-21
R04019,C0851,CAM004,Ignored,False,2024-04-13
R04020,C0586,CAM004,Clicked,False,2024-04-10
R04021,C0916,CAM003,Spam,True,2024-03-15
R04022,C0765,CAM005,Converted,True,2024-06-14
R04023,C0244,CAM001,Ignored,True,2024-01-24
R04024,C0495,CAM001,Opened,False,2024-02-05
R04025,C0502,CAM003,Spam,False,2024-03-25
R04026,C0765,CAM005,Converted,False,2024-06-13
R04027,C0385,CAM005,Clicked,False,2024-05-27
R04028,C0086,CAM005,Opened,False,2024-06-19
R04029,C0507,CAM004,Clicked,False,2024-04-30
R04030,C0678,CAM003,Spam,False,2024-03-12
R04031,C0086,CAM003,Ignored,False,2024-04-02
R04032,C0325,CAM002,Converted,True,2024-03-08
R04033,C0438,CAM004,Ignored,True,2024-04-07
R04034,C0156,CAM001,Converted,False,2024-02-08
R04035,C0339,CAM001,Opened,False,2024-01-19
R04036,C0628,CAM003,Clicked,False,2024-03-21
R04037,C0505,CAM005,Converted,False,2024-05-27
R04038,C0290,CAM004,Clicked,True,2024-04-20
R04039,C0744,CAM004,Spam,True,2024-04-15
R04040,C0536,CAM003,Spam,True,2024-03-21
R04041,C0296,CAM005,Clicked,False,2024-05-23
R04042,C0891,CAM002,Clicked,False,2024-03-01
R04043,C0116,CAM002,Spam,False,2024-02-27
R04044,C0509,CAM001,Ignored,True,2024-01-27
R04045,C0973,CAM005,Ignored,False,2024-05-26
R04046,C0852,CAM001,Clicked,False,2024-01-31
R04047,C0246,CAM003,Clicked,False,2024-03-12
R04048,C0160,CAM004,Clicked,False,2024-04-26
R04049,C0346,CAM001,Spam,False,2024-01-20
R04050,C0017,CAM004,Converted,False,2024-04-25
R04051,C0265,CAM001,Converted,True,2024-02-07
R04052,C0879,CAM003,Converted,True,2024-03-13
R04053,C0027,CAM005,Spam,False,2024-05-22
R04054,C0435,CAM003,Opened,False,2024-03-17
R04055,C0036,CAM003,Opened,False,2024-03-24
R04056,C0003,CAM003,Spam,False,2024-03-29
R04057,C0536,CAM005,Spam,False,2024-06-02
R04058,C0141,CAM002,Opened,False,2024-02-20
R04059,C0393,CAM003,Clicked,False,2024-03-13
R04060,C0299,CAM004,Ignored,False,2024-04-04
R04061,C0313,CAM004,Ignored,False,2024-04-19
R04062,C0494,CAM002,Clicked,True,2024-02-23
R04063,C0600,CAM001,Opened,True,2024-02-07
R04064,C0229,CAM004,Clicked,False,2024-04-15
R04065,C0527,CAM003,Opened,False,2024-03-29
R04066,C0472,CAM005,Spam,False,2024-05-25
R04067,C0450,CAM003,Converted,False,2024-03-17
R04068,C0443,CAM003,Converted,False,2024-03-07
R04069,C0417,CAM001,Spam,True,2024-02-04
R04070,C0857,CAM005,Ignored,True,2024-06-11
R04071,C0920,CAM005,Ignored,False,2024-05-29
R04072,C0184,CAM005,Converted,False,2024-05-21
R04073,C0070,CAM005,Converted,False,2024-06-16
R04074,C0282,CAM001,Opened,False,2024-01-25
R04075,C0054,CAM002,Ignored,True,2024-02-24
R04076,C0945,CAM005,Converted,False,2024-05-24
R04077,C0275,CAM004,Ignored,False,2024-04-30
R04078,C0159,CAM002,Clicked,False,2024-03-10
R04079,C0626,CAM001,Converted,True,2024-01-26
R04080,C0617,CAM001,Converted,False,2024-02-01
R04081,C0916,CAM005,Clicked,True,2024-05-22
R04082,C0894,CAM004,Converted,False,2024-04-02
R04083,C0685,CAM002,Opened,False,2024-02-24
R04084,C0600,CAM005,Ignored,False,2024-06-11
R04085,C0945,CAM003,Clicked,False,2024-03-28
R04086,C0547,CAM001,Spam,False,2024-01-29
R04087,C0142,CAM004,Clicked,False,2024-04-29
R04088,C0872,CAM005,Converted,False,2024-05-29
R04089,C0289,CAM002,Ignored,True,2024-03-04
R04090,C0396,CAM004,Ignored,False,2024-04-02
R04091,C0656,CAM003,Spam,False,2024-03-15
R04092,C0408,CAM005,Converted,True,2024-06-15
R04093,C0453,CAM004,Spam,True,2024-04-04
R04094,C0784,CAM002,Spam,True,2024-03-10
R04095,C0196,CAM001,Spam,False,2024-01-22
R04096,C0716,CAM001,Spam,False,2024-01-22
R04097,C0330,CAM004,Spam,True,2024-04-04
R04098,C0704,CAM005,Clicked,False,2024-06-15
R04099,C0456,CAM003,Spam,False,2024-03-25
R04100,C0334,CAM003,Converted,False,2024-03-09
R04101,C0596,CAM001,Opened,True,2024-02-01
R04102,C0099,CAM001,Opened,False,2024-01-29
R04103,C0131,CAM003,Converted,True,2024-03-22
R04104,C0540,CAM005,Clicked,False,2024-05-31
R04105,C0609,CAM003,Opened,True,2024-03-25
R04106,C0016,CAM002,Clicked,False,2024-03-01
R04107,C0750,CAM002,Converted,True,2024-03-07
R04108,C0623,CAM001,Opened,False,2024-02-08
R04109,C0047,CAM002,Clicked,False,2024-02-13
R04110,C0808,CAM004,Converted,False,2024-04-27
R04111,C0191,CAM004,Clicked,False,2024-04-05
R04112,C0657,CAM003,Converted,False,2024-03-31
R04113,C0735,CAM005,Ignored,False,2024-05-26
R04114,C0985,CAM005,Converted,True,2024-06-05
R04115,C0504,CAM003,Spam,True,2024-04-02
R04116,C0020,CAM003,Converted,False,2024-03-30
R04117,C0536,CAM003,Clicked,True,2024-03-18
R04118,C0427,CAM002,Opened,False,2024-02-26
R04119,C0066,CAM001,Clicked,False,2024-02-07
R04120,C0127,CAM001,Clicked,False,2024-02-12
R04121,C0590,CAM003,Opened,True,2024-03-16
R04122,C0679,CAM002,Converted,True,2024-02-11
R04123,C0276,CAM002,Spam,False,2024-03-09
R04124,C0052,CAM005,Ignored,False,2024-06-10
R04125,C0905,CAM002,Ignored,True,2024-03-04
R04126,C0778,CAM003,Converted,True,2024-04-02
R04127,C0674,CAM004,Clicked,False,2024-04-23
R04128,C0071,CAM002,Ignored,True,2024-02-21
R04129,C0444,CAM002,Ignored,False,2024-02-26
R04130,C0639,CAM005,Opened,False,2024-06-01
R04131,C0044,CAM005,Clicked,True,2024-05-23
R04132,C0198,CAM003,Opened,False,2024-03-17
R04133,C0003,CAM003,Converted,False,2024-03-16
R04134,C0418,CAM004,Clicked,False,2024-04-24
R04135,C0937,CAM005,Converted,False,2024-05-30
R04136,C0475,CAM003,Opened,True,2024-03-15
R04137,C0622,CAM001,Spam,False,2024-02-05
R04138,C0828,CAM005,Clicked,False,2024-06-14
R04139,C0938,CAM004,Converted,False,2024-04-02
R04140,C0430,CAM003,Clicked,False,2024-04-03
R04141,C0920,CAM005,Converted,False,2024-06-09
R04142,C0362,CAM002,Clicked,False,2024-02-24
R04143,C0868,CAM002,Converted,False,2024-03-10
R04144,C0467,CAM001,Clicked,False,2024-02-12
R04145,C0692,CAM005,Converted,False,2024-06-02
R04146,C0513,CAM003,Ignored,False,2024-03-14
R04147,C0345,CAM004,Spam,True,2024-04-25
R04148,C0103,CAM005,Opened,False,2024-06-18
R04149,C0975,CAM002,Clicked,False,2024-02-27
R04150,C0304,CAM004,Clicked,True,2024-04-02
R04151,C0663,CAM005,Spam,False,2024-05-22
R04152,C0667,CAM004,Spam,True,2024-04-26
R04153,C0459,CAM003,Converted,False,2024-03-09
R04154,C0941,CAM004,Opened,False,2024-04-06
R04155,C0503,CAM001,Converted,False,2024-01-29
R04156,C0706,CAM002,Ignored,False,2024-03-04
R04157,C0947,CAM002,Ignored,False,2024-03-11
R04158,C0677,CAM005,Spam,False,2024-06-05
R04159,C0778,CAM003,Ignored,False,2024-03-15
R04160,C0801,CAM002,Converted,False,2024-03-05
R04161,C0362,CAM002,Spam,False,2024-02-25
R04162,C0412,CAM004,Spam,True,2024-04-29
R04163,C0293,CAM001,Ignored,False,2024-02-04
R04164,C0407,CAM003,Opened,False,2024-03-25
R04165,C0260,CAM004,Clicked,False,2024-05-01
R04166,C0812,CAM005,Ignored,False,2024-06-08
R04167,C0107,CAM002,Clicked,False,2024-03-02
R04168,C0290,CAM004,Spam,False,2024-04-23
R04169,C0243,CAM002,Converted,False,2024-03-09
R04170,C0803,CAM004,Spam,False,2024-04-21
R04171,C0740,CAM001,Clicked,True,2024-01-16
R04172,C0487,CAM004,Ignored,False,2024-04-27
R04173,C0718,CAM003,Ignored,True,2024-03-07
R04174,C0334,CAM002,Ignored,False,2024-02-14
R04175,C0075,CAM001,Converted,True,2024-01-30
R04176,C0556,CAM003,Clicked,True,2024-03-31
R04177,C0849,CAM003,Ignored,True,2024-03-24
R04178,C0245,CAM004,Clicked,False,2024-04-03
R04179,C0200,CAM004,Converted,False,2024-04-20
R04180,C0533,CAM002,Spam,True,2024-02-11
R04181,C0831,CAM001,Spam,False,2024-02-05
R04182,C0044,CAM003,Opened,False,2024-03-21
R04183,C0393,CAM003,Converted,True,2024-03-22
R04184,C0854,CAM001,Spam,False,2024-01-20
R04185,C0603,CAM005,Opened,False,2024-05-25
R04186,C0640,CAM005,Ignored,False,2024-05-27
R04187,C0991,CAM003,Opened,True,2024-03-30
R04188,C0353,CAM003,Opened,False,2024-04-02
R04189,C0499,CAM003,Spam,True,2024-03-27
R04190,C0745,CAM005,Spam,False,2024-05-30
R04191,C0470,CAM004,Spam,False,2024-04-29
R04192,C0130,CAM003,Opened,False,2024-04-04
R04193,C0375,CAM001,Opened,False,2024-01-17
R04194,C0145,CAM003,Opened,True,2024-04-04
R04195,C0657,CAM005,Clicked,False,2024-05-21
R04196,C0504,CAM003,Opened,False,2024-03-20
R04197,C0200,CAM003,Clicked,False,2024-03-11
R04198,C0708,CAM004,Opened,False,2024-04-08
R04199,C0387,CAM004,Ignored,False,2024-04-06
R04200,C0384,CAM004,Opened,False,2024-04-16
R04201,C0377,CAM005,Converted,False,2024-06-05
R04202,C0198,CAM003,Converted,True,2024-03-21
R04203,C0603,CAM003,Ignored,False,2024-04-01
R04204,C0798,CAM003,Spam,False,2024-03-26
R04205,C0413,CAM004,Converted,True,2024-04-05
R04206,C0492,CAM005,Clicked,False,2024-06-07
R04207,C0769,CAM002,Converted,True,2024-02-13
R04208,C0013,CAM001,Converted,False,2024-02-08
R04209,C0941,CAM004,Clicked,False,2024-04-04
R04210,C0767,CAM002,Ignored,False,2024-03-03
R04211,C0605,CAM004,Converted,False,2024-04-21
R04212,C0310,CAM005,Opened,False,2024-05-31
R04213,C0766,CAM002,Opened,False,2024-02-26
R04214,C0943,CAM002,Ignored,False,2024-02-24
R04215,C0088,CAM004,Converted,False,2024-04-24
R04216,C0224,CAM002,Clicked,False,2024-03-08
R04217,C0929,CAM002,Converted,False,2024-03-06
R04218,C0870,CAM001,Opened,False,2024-01-30
R04219,C0571,CAM001,Clicked,False,2024-02-03
R04220,C0797,CAM001,Opened,False,2024-02-04
R04221,C0863,CAM003,Opened,False,2024-03-21
R04222,C0438,CAM004,Opened,False,2024-04-17
R04223,C0491,CAM004,Spam,True,2024-04-16
R04224,C0999,CAM001,Ignored,False,2024-02-08
R04225,C0880,CAM005,Ignored,True,2024-06-06
R04226,C0646,CAM004,Clicked,True,2024-04-02
R04227,C0405,CAM004,Opened,False,2024-04-22
R04228,C0319,CAM005,Converted,False,2024-05-30
R04229,C0807,CAM003,Ignored,False,2024-03-24
R04230,C0316,CAM001,Spam,False,2024-02-09
R04231,C0371,CAM004,Ignored,False,2024-04-28
R04232,C0548,CAM001,Ignored,False,2024-02-07
R04233,C0733,CAM004,Opened,True,2024-04-07
R04234,C0362,CAM002,Converted,False,2024-02-16
R04235,C0226,CAM005,Converted,False,2024-06-06
R04236,C0402,CAM004,Ignored,False,2024-04-17
R04237,C0149,CAM003,Converted,False,2024-03-31
R04238,C0731,CAM004,Ignored,False,2024-04-11
R04239,C0160,CAM001,Ignored,False,2024-01-28
R04240,C0307,CAM005,Converted,False,2024-05-29
R04241,C0143,CAM004,Opened,True,2024-04-18
R04242,C0237,CAM004,Converted,True,2024-04-13
R04243,C0102,CAM001,Clicked,True,2024-01-20
R04244,C0646,CAM002,Ignored,True,2024-02-18
R04245,C0982,CAM005,Ignored,True,2024-05-29
R04246,C0715,CAM003,Converted,False,2024-03-26
R04247,C0911,CAM004,Clicked,True,2024-04-20
R04248,C0571,CAM001,Clicked,False,2024-01-21
